Codigo Punto de Venta;Punto de Venta;Empresas;Latitud;Longitud;Canal;Zona;Distrito
684596;COORPORACION LUGMA S.A.C.;PERNOD RICARD PERU S.A.;-13.53747698;-71.90571193;TRADICIONAL;FUERA_DE_RUTA;CUSCO
684597;ROJAS QUISPE MARUJA;PERNOD RICARD PERU S.A.;-13.52382194;-71.98090699;TRADICIONAL;CUSCO;CUSCO
684598;VQ LA LICORERIA;PERNOD RICARD PERU S.A.;-11.97105151;-77.07688373;TRADICIONAL;LIMA;LIMA
684599;BODEGA CHAVELITA;PERNOD RICARD PERU S.A.;-12.02963483;-77.06741482;TRADICIONAL;LIMA;LIMA
686115;LICORERIA DE LUXE POINT;PERNOD RICARD PERU S.A.;-8.116869103;-79.02947273;TRADICIONAL;TRUJILLO;TRUJILLO
686116;RAPID MARQUET;PERNOD RICARD PERU S.A.;-8.1228003;-79.0287278;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
686117;LA DESTILERIA-1;PERNOD RICARD PERU S.A.;-8.1286295;-79.0427455;TRADICIONAL;TRUJILLO;TRUJILLO
686118;LA DESTILERIA-2;PERNOD RICARD PERU S.A.;-8.128529991;-79.04243988;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
686119;EL BARVAS LIQUOR STORE;PERNOD RICARD PERU S.A.;-8.130527597;-79.03476731;TRADICIONAL;TRUJILLO;TRUJILLO
687978;LA DESTILERIA-3;PERNOD RICARD PERU S.A.;-8.099146947;-79.01886261;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
687979;LICOEERIA EL PALOMINO;PERNOD RICARD PERU S.A.;-11.88869692;-77.03676455;TRADICIONAL;LIMA;CARABAYLLO
687980;LICORICE;PERNOD RICARD PERU S.A.;-11.89172742;-77.03828367;TRADICIONAL;LIMA;CARABAYLLO
687991;LICORERIA LA CASCADA;PERNOD RICARD PERU S.A.;-11.89137571;-77.0378724;TRADICIONAL;LIMA;CARABAYLLO
687992;LICORERIA FERNANDO ALEXIS;PERNOD RICARD PERU S.A.;-12.02977753;-77.0597862;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687993;NEGOCIACIONES LIZETH;PERNOD RICARD PERU S.A.;-12.02609646;-77.05393945;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687994;JCL DE DEPOSITO DE LICORES UNIVERSO;PERNOD RICARD PERU S.A.;-12.0304083;-77.04545413;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687995;BODEGA K&V;PERNOD RICARD PERU S.A.;-12.02328352;-77.05046546;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687996;ARLETY CURO ROJAS;PERNOD RICARD PERU S.A.;-12.02467057;-77.05284947;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687997;LICORERIA V&K;PERNOD RICARD PERU S.A.;-12.0268578;-77.0551709;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687998;COMERCIAL D?HASSUMI;PERNOD RICARD PERU S.A.;-12.02540511;-77.05303176;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
687999;LICORERIA LA MAR;PERNOD RICARD PERU S.A.;-12.02850492;-77.03476462;TRADICIONAL;LIMA;RIMAC
688000;LICORERIA SHIRLEY -2;PERNOD RICARD PERU S.A.;-12.02074204;-77.02984559;TRADICIONAL;LIMA;RIMAC
690144;LA CAVA MANUEL SUAREZ;PERNOD RICARD PERU S.A.;-6.7659083;-79.8444134;TRADICIONAL;CHICLAYO;CHICLAYO
690146;NEGOCIACIONES ROSWA;PERNOD RICARD PERU S.A.;-12.04458215;-75.2186255;TRADICIONAL;HUANCAYO;HUANCAYO
690147;LICORERIA ENTRE COPAS;PERNOD RICARD PERU S.A.;-12.0498063;-75.22181273;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690148;AYNI PLAZA;PERNOD RICARD PERU S.A.;-12.05329604;-75.22096823;TRADICIONAL;HUANCAYO;HUANCAYO
690149;APUMARKET EIRL;PERNOD RICARD PERU S.A.;-12.06300838;-75.20637377;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690150;GRUPO OKA SAC;PERNOD RICARD PERU S.A.;-12.06322164;-75.20636057;TRADICIONAL;HUANCAYO;HUANCAYO
690151;LICORERIA EL PUMA;PERNOD RICARD PERU S.A.;-12.07153492;-75.20697882;TRADICIONAL;HUANCAYO;HUANCAYO
690152;DISTRIBUIDORA CARPIO DE MULTIMARCAS EIRL;PERNOD RICARD PERU S.A.;-12.06882262;-75.20222742;TRADICIONAL;HUANCAYO;HUANCAYO
690153;MINIMARKET RINCON HUANCA;PERNOD RICARD PERU S.A.;-12.05992651;-75.21577438;TRADICIONAL;HUANCAYO;HUANCAYO
690154;COMERCIAL BRINDIS;PERNOD RICARD PERU S.A.;-12.06285525;-75.21396862;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690155;HAPPY CLUB;PERNOD RICARD PERU S.A.;-12.05037511;-75.22289588;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690156;LICORERIA ENTRE COPAS;PERNOD RICARD PERU S.A.;-12.05006514;-75.22162302;TRADICIONAL;HUANCAYO;HUANCAYO
690157;LICORERIA EL JALEO;PERNOD RICARD PERU S.A.;-12.05912033;-75.2160494;TRADICIONAL;HUANCAYO;HUANCAYO
690158;INVERSIONES FERIA 13 SRL;PERNOD RICARD PERU S.A.;-12.06450477;-75.21667857;TRADICIONAL;HUANCAYO;HUANCAYO
690159;LICORERIA PINK FLOYD;PERNOD RICARD PERU S.A.;-12.05255744;-75.19966486;TRADICIONAL;HUANCAYO;HUANCAYO
690160;VECY MARKET;PERNOD RICARD PERU S.A.;-12.05107503;-75.19847433;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690161;HOM MARKET;PERNOD RICARD PERU S.A.;-12.04968974;-75.1979848;TRADICIONAL;HUANCAYO;HUANCAYO
690162;LICORERIA SAN MARCOS;PERNOD RICARD PERU S.A.;-12.04828873;-75.19714259;TRADICIONAL;HUANCAYO;HUANCAYO
690163;WANKA MARK;PERNOD RICARD PERU S.A.;-12.04562129;-75.22478972;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690164;LICORERIA KAKUZO AI;PERNOD RICARD PERU S.A.;-12.05002064;-75.2225753;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690165;HUANCA YORK;PERNOD RICARD PERU S.A.;-12.04731453;-75.22228805;TRADICIONAL;HUANCAYO;HUANCAYO
690166;EL AGAVE MARISCAL CASTILLA;PERNOD RICARD PERU S.A.;-12.05111924;-75.22105925;TRADICIONAL;HUANCAYO;HUANCAYO
690167;INVERSIONES E IMPORTACIONES JUMI;PERNOD RICARD PERU S.A.;-12.05981006;-75.21576273;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690168;LICORERIA BLACK;PERNOD RICARD PERU S.A.;-12.07960699;-75.20320217;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690169;MULTISERVICIOS G&L;PERNOD RICARD PERU S.A.;-12.05875613;-75.2162918;TRADICIONAL;HUANCAYO;HUANCAYO
690170;MINIMARKET SANTA MARIA;PERNOD RICARD PERU S.A.;-12.07475;-75.2155384;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690171;BOX MARKET;PERNOD RICARD PERU S.A.;-12.06758728;-75.2125064;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690172;EL AGAVE JIRON ANCASH;PERNOD RICARD PERU S.A.;-12.06836567;-75.20920943;TRADICIONAL;HUANCAYO;HUANCAYO
690173;WISA PRACTIBODEGAS SAN CARLOS;PERNOD RICARD PERU S.A.;-12.05641279;-75.20472523;TRADICIONAL;HUANCAYO;HUANCAYO
690174;WISA PRACTIBODEGAS REAL;PERNOD RICARD PERU S.A.;-12.05970083;-75.21594326;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690175;WISA PRACTIBODEGAS FERROCARRIL;PERNOD RICARD PERU S.A.;-12.0541982;-75.2009922;TRADICIONAL;HUANCAYO;HUANCAYO
690177;WISA PRACTIBODEGAS  -5;PERNOD RICARD PERU S.A.;-12.07102094;-75.21417724;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690178;GERSON QUI?ONES CERRON;PERNOD RICARD PERU S.A.;-12.04454086;-75.21903201;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690179;LICORERIA D CHIO;PERNOD RICARD PERU S.A.;-12.06929221;-75.21176283;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690180;LICORERIA EL TRENSITO;PERNOD RICARD PERU S.A.;-12.06910956;-75.21160719;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690181;GRUPO COMERCIAL CAMARGO;PERNOD RICARD PERU S.A.;-12.07181776;-75.20494689;TRADICIONAL;HUANCAYO;HUANCAYO
690182;MANTARO RETAIL;PERNOD RICARD PERU S.A.;-12.07282113;-75.20691686;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690183;MERCOSUR;PERNOD RICARD PERU S.A.;-16.42985368;-71.53639624;TRADICIONAL;AREQUIPA;AREQUIPA
690184;LICORERIA THE BOSS;PERNOD RICARD PERU S.A.;-8.097522948;-79.01820306;TRADICIONAL;TRUJILLO;TRUJILLO
690185;FAMILIA GOLDEN;PERNOD RICARD PERU S.A.;-12.159766;-76.9591626;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690186;LICORERIA VICTORIA;PERNOD RICARD PERU S.A.;-12.15756859;-76.95846117;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690187;LICORERIA SAMY;PERNOD RICARD PERU S.A.;-12.14371367;-76.94963039;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690188;EL BEBER TE LLAMA;PERNOD RICARD PERU S.A.;-12.17232608;-76.94872066;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
690189;EL BODEGON;PERNOD RICARD PERU S.A.;-12.27547042;-76.87035956;TRADICIONAL;LIMA;LURIN
690191;MR BRANDY UPAO;PERNOD RICARD PERU S.A.;-5.170175063;-80.62677579;TRADICIONAL;PIURA;PIURA
690192;WEST BAR;PERNOD RICARD PERU S.A.;-12.0848648;-77.08284412;TRADICIONAL;LIMA;SAN MIGUEL
690193;LICORERIA ENTRE COPAS -T;PERNOD RICARD PERU S.A.;-8.127036;-79.0441416;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
690194;TABACO Y RON AMERICA OESTE;PERNOD RICARD PERU S.A.;-8.11497158;-79.045754;TRADICIONAL;TRUJILLO;TRUJILLO
690195;TABACO Y RON 6;PERNOD RICARD PERU S.A.;-8.080568237;-79.0444258;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
690196;LICOR CLUB 2;PERNOD RICARD PERU S.A.;-8.127673462;-79.03040069;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
690197;LICOR CLUB;PERNOD RICARD PERU S.A.;-8.125802;-79.03393002;TRADICIONAL;TRUJILLO;TRUJILLO
690198;LICORERIA WASSKA;PERNOD RICARD PERU S.A.;-8.11873;-79.02682276;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
690199;LA LICORERIA - TRUJ;PERNOD RICARD PERU S.A.;-8.170682;-79.00901406;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
690556;LICORERIA GEMA 3;PERNOD RICARD PERU S.A.;-12.0246737;-77.0587239;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
690640;OREBER INVERSIONES;PERNOD RICARD PERU S.A.;-12.067563;-75.20963026;TRADICIONAL;FUERA_DE_RUTA;HUANCAYO
690641;BLANCAS MAYTA FLOR DE MARCELINA;PERNOD RICARD PERU S.A.;-12.06387123;-75.2173036;TRADICIONAL;HUANCAYO;EL TAMBO
690642;ZUASNABAR MATOS KRIS FABRICIO;PERNOD RICARD PERU S.A.;-12.05910935;-75.22209629;TRADICIONAL;HUANCAYO;PILCOMAYO
690644;LICORERIA ELIDA;PERNOD RICARD PERU S.A.;-5.175317489;-80.67746012;TRADICIONAL;PIURA;PIURA
690645;LIQUOUR STORE BARAHONA;PERNOD RICARD PERU S.A.;-6.769487842;-79.83180258;TRADICIONAL;FUERA_DE_RUTA;CHICLAYO
690646;NU?EZ BANCES ANDREE;PERNOD RICARD PERU S.A.;-6.759035408;-79.82478779;TRADICIONAL;FUERA_DE_RUTA;CHICLAYO
690647;LICORERIA EL BUNKER CHORRILLOS;PERNOD RICARD PERU S.A.;-12.168555;-77.02706538;TRADICIONAL;LIMA;CHORRILLOS
690648;DISTRIBUIDORA PERKA;PERNOD RICARD PERU S.A.;-12.14341795;-76.94361813;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690649;LICORERIA CRUZ DE MOTUPE;PERNOD RICARD PERU S.A.;-12.1540203;-76.95256889;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690650;LICORERIA KOKIMBO;PERNOD RICARD PERU S.A.;-12.16724309;-76.9506531;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
690651;TAI HENG S A;PERNOD RICARD PERU S.A.;-12.05106689;-77.02569829;TRADICIONAL;LIMA;LIMA
690652;YANILICORES;PERNOD RICARD PERU S.A.;-12.00999762;-77.07070725;TRADICIONAL;LIMA;INDEPENDENCIA
690653;EL TRONQUITO PATRIOTAS;PERNOD RICARD PERU S.A.;-12.07552793;-77.10050432;TRADICIONAL;LIMA;SAN MIGUEL
690654;DIGASEL.SAC;PERNOD RICARD PERU S.A.;-12.09156244;-77.0759328;TRADICIONAL;LIMA;MAGDALENA DEL MAR
690655;R.J. TRADING COMPANY E.I.R.L;PERNOD RICARD PERU S.A.;-12.07281441;-77.04816097;TRADICIONAL;LIMA;JESUS MARIA
690656;LICORERIA LICOMAR;PERNOD RICARD PERU S.A.;-12.0902405;-77.07404833;TRADICIONAL;LIMA;MAGDALENA DEL MAR
690657;LICORERIA LA ZONA;PERNOD RICARD PERU S.A.;-12.00545318;-77.08303491;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
690658;CULTIVOS INKAFLOWERS SRL;PERNOD RICARD PERU S.A.;-12.08369205;-77.03566283;TRADICIONAL;LIMA;MIRAFLORES
691115;LICORERIA BIG BOSS;PERNOD RICARD PERU S.A.;-6.7688797;-79.8656299;TRADICIONAL;FUERA_DE_RUTA;CHICLAYO
691116;LICORERIA DESTILADOS;PERNOD RICARD PERU S.A.;-6.7726392;-79.8648804;TRADICIONAL;CHICLAYO;CHICLAYO
691117;COMERCIAL GIRON;PERNOD RICARD PERU S.A.;-5.2232123;-80.6289563;TRADICIONAL;PIURA;PIURA
691118;CARALY INVERSIONES;PERNOD RICARD PERU S.A.;-16.397028;-71.547174;TRADICIONAL;AREQUIPA;CERRO COLORADO
691119;LICORERIA SAGITARIO AREQUIPA;PERNOD RICARD PERU S.A.;-16.37673;-71.560871;TRADICIONAL;AREQUIPA;CERRO COLORADO
691120;90 LICORERIAS;PERNOD RICARD PERU S.A.;-6.76996;-79.856011;TRADICIONAL;CHICLAYO;CHICLAYO
691121;LICORERIA CORCHO DORADO ANDENES;PERNOD RICARD PERU S.A.;-6.794841;-79.844052;TRADICIONAL;CHICLAYO;CHICLAYO
767749;LICORERIA CORCHO DORADO UNION;PERNOD RICARD PERU S.A.;-6.792463;-79.835138;TRADICIONAL;CHICLAYO;CHICLAYO
767750;BODEGA SAN PEDRO;PERNOD RICARD PERU S.A.;-12.1685952;-77.0291137;TRADICIONAL;LIMA;CHORRILLOS
767751;DON PEPE;PERNOD RICARD PERU S.A.;-12.168262;-77.024294;TRADICIONAL;LIMA;CHORRILLOS
767752;LICORERIA MIGUELITO;PERNOD RICARD PERU S.A.;-12.178076;-77.004579;TRADICIONAL;LIMA;CHORRILLOS
767753;MARKET EXPRESS - CHORRILLOS;PERNOD RICARD PERU S.A.;-12.169506;-77.027218;TRADICIONAL;LIMA;CHORRILLOS
767754;RUTY FRUTY;PERNOD RICARD PERU S.A.;-12.169506;-77.027218;TRADICIONAL;LIMA;CHORRILLOS
767755;BODEGA LUCERO;PERNOD RICARD PERU S.A.;-12.173548;-77.020653;TRADICIONAL;LIMA;CHORRILLOS
767756;LICORERIA MANYA;PERNOD RICARD PERU S.A.;-12.084624;-77.067732;TRADICIONAL;LIMA;PUEBLO LIBRE
767757;LICORERIA LA COPA;PERNOD RICARD PERU S.A.;-12.143065;-77.016236;TRADICIONAL;LIMA;BARRANCO
767758;ALKI NICOLAS DE PIEROLA;PERNOD RICARD PERU S.A.;-12.141541;-77.020374;TRADICIONAL;LIMA;BARRANCO
767759;LICORERIA BWS;PERNOD RICARD PERU S.A.;-12.079642;-77.077044;TRADICIONAL;LIMA;SAN MIGUEL
767760;GITANO FAUCETT;PERNOD RICARD PERU S.A.;-12.0643327;-77.097054;TRADICIONAL;LIMA;CALLAO
767761;CORPORACION AZURIN;PERNOD RICARD PERU S.A.;-12.010249;-77.058731;TRADICIONAL;LIMA;INDEPENDENCIA
767762;MINIMARKET FLASH;PERNOD RICARD PERU S.A.;-12.084789;-77.067984;TRADICIONAL;LIMA;PUEBLO LIBRE
767763;LICORERIA EL BOTIJON;PERNOD RICARD PERU S.A.;-12.139674;-77.022257;TRADICIONAL;LIMA;BARRANCO
775666;LICORERIA MARTINI TRUJILLO;PERNOD RICARD PERU S.A.;-8.119732;-79.034628;TRADICIONAL;TRUJILLO;TRUJILLO
775667;RAPI MARKET;PERNOD RICARD PERU S.A.;-8.118604;-79.027328;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
775668;VINTRAGOS MANSICHE;PERNOD RICARD PERU S.A.;-8.101677;-79.043062;TRADICIONAL;TRUJILLO;TRUJILLO
775669;LICORERIA TRUJITRAGOS;PERNOD RICARD PERU S.A.;-8.118956;-79.027052;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
775670;LA KAZETA;PERNOD RICARD PERU S.A.;-8.12627;-79.032977;TRADICIONAL;TRUJILLO;TRUJILLO
775671;LA KAZETA 2;PERNOD RICARD PERU S.A.;-8.129436;-79.029859;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
775672;DLUJOS;PERNOD RICARD PERU S.A.;-8.134926;-79.045167;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
775673;DKHALE;PERNOD RICARD PERU S.A.;-8.142462;-79.054557;TRADICIONAL;TRUJILLO;TRUJILLO
775674;AVILA LIQUAR STORE;PERNOD RICARD PERU S.A.;-8.095641;-79.048276;TRADICIONAL;TRUJILLO;TRUJILLO
775675;AQUINO MARKET;PERNOD RICARD PERU S.A.;-12.091542;-77.071013;TRADICIONAL;LIMA;MAGDALENA DEL MAR
775676;MEGA MARKET;PERNOD RICARD PERU S.A.;-12.09225;-77.070802;TRADICIONAL;LIMA;MAGDALENA DEL MAR
775677;JCL DEPOSITO LICORES;PERNOD RICARD PERU S.A.;-12.090886;-77.071306;TRADICIONAL;LIMA;MAGDALENA DEL MAR
775678;BOTELLA Y CORCHO;PERNOD RICARD PERU S.A.;-12.071409;-77.048515;TRADICIONAL;LIMA;LINCE
775679;LICORERIA UN TOQUE DE ALCOHOL;PERNOD RICARD PERU S.A.;-11.873892;-77.12755;TRADICIONAL;LIMA;VENTANILLA
775680;LICORERIA KAVA;PERNOD RICARD PERU S.A.;-11.873892;-77.12755;TRADICIONAL;LIMA;VENTANILLA
775681;TONEL HORACIO PATIÑO;PERNOD RICARD PERU S.A.;-6.758971;-79.833534;TRADICIONAL;CHICLAYO;CHICLAYO
775682;DISTRIBUIDORA RUSS;PERNOD RICARD PERU S.A.;-12.088302;-77.032829;TRADICIONAL;LIMA;CHORRILLOS
775683;LICORERIA VELERY;PERNOD RICARD PERU S.A.;-12.195118;-76.984467;TRADICIONAL;LIMA;LINCE
776029;CAVA REAL-RECOLECTORA;PERNOD RICARD PERU S.A.;-6.7834902;-79.8536399;TRADICIONAL;CHICLAYO;CHICLAYO
776030;LICORERIA TREBOL LOS INCAS;PERNOD RICARD PERU S.A.;-6.7986719;-79.8397437;TRADICIONAL;CHICLAYO;CHICLAYO
776031;LICORERIA CAPEBA;PERNOD RICARD PERU S.A.;-6.797138;-79.840121;TRADICIONAL;CHICLAYO;CHICLAYO
776032;LUXOR STORE;PERNOD RICARD PERU S.A.;-6.7733036;-79.8690849;TRADICIONAL;CHICLAYO;CHICLAYO
776033;LICORERIA CHINITO;PERNOD RICARD PERU S.A.;-11.938208;-77.070994;TRADICIONAL;LIMA;COMAS
776034;INVERSIONES SISA;PERNOD RICARD PERU S.A.;-11.971855;-77.069533;TRADICIONAL;LIMA;LOS OLIVOS
776035;LICORES BLANCO;PERNOD RICARD PERU S.A.;-11.88887;-77.036951;TRADICIONAL;LIMA;CARABAYLLO
776036;LA CASA DEL BARMAN BENAVIDES;PERNOD RICARD PERU S.A.;-12.129911;-76.981117;TRADICIONAL;LIMA;SANTIAGO DE SURCO
776037;COMERCIAL VELAB;PERNOD RICARD PERU S.A.;-12.152347;-76.970383;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
776038;ALKI BOLOGNESI;PERNOD RICARD PERU S.A.;-12.14297;-77.018666;TRADICIONAL;LIMA;BARRANCO
776039;ECO MARKET;PERNOD RICARD PERU S.A.;-12.088978;-77.071044;TRADICIONAL;LIMA;MAGDALENA DEL MAR
776040;LICORERIA VALENTINA;PERNOD RICARD PERU S.A.;-12.079486;-77.081919;TRADICIONAL;LIMA;SAN MIGUEL
776041;MINIMARKET JUSTO AQUI;PERNOD RICARD PERU S.A.;-12.087199;-77.072821;TRADICIONAL;LIMA;MAGDALENA DEL MAR
776042;LICORERIA EL OVALO;PERNOD RICARD PERU S.A.;-12.089264;-77.069756;TRADICIONAL;LIMA;MAGDALENA DEL MAR
776043;LA DESTILERIA 2;PERNOD RICARD PERU S.A.;-8.13687;-79.037571;TRADICIONAL;TRUJILLO;TRUJILLO
776044;TABACO Y RONN;PERNOD RICARD PERU S.A.;-8.095107;-79.020322;TRADICIONAL;TRUJILLO;TRUJILLO
776045;LICORERIA LOS ANGELES;PERNOD RICARD PERU S.A.;-8.135704;-79.038848;TRADICIONAL;TRUJILLO;TRUJILLO
776046;AMARETTO DISTRIBUCIONES;PERNOD RICARD PERU S.A.;-8.127041;-79.036303;TRADICIONAL;TRUJILLO;TRUJILLO
776047;LA REYNA DE COPAS;PERNOD RICARD PERU S.A.;-8.099369;-79.025976;TRADICIONAL;TRUJILLO;TRUJILLO
776048;LICORERIA LA TABERNA TRUJILLO;PERNOD RICARD PERU S.A.;-8.136516;-79.048716;TRADICIONAL;TRUJILLO;TRUJILLO
776049;LICORERIA BARRA 7;PERNOD RICARD PERU S.A.;-6.780205;-79.837366;TRADICIONAL;CHICLAYO;CHICLAYO
776050;LICORERIA ESTACION 36;PERNOD RICARD PERU S.A.;-6.747744;-79.835939;TRADICIONAL;CHICLAYO;CHICLAYO
776051;LICORERIA EL 10;PERNOD RICARD PERU S.A.;-6.779038;-79.833935;TRADICIONAL;CHICLAYO;CHICLAYO
776054;LICORERIA MINIMARKET RIVAS S.R.L.;PERNOD RICARD PERU S.A.;-12.3163046;-76.8327588;TRADICIONAL;LIMA;LIMA
776625;LICORERIA EL PAPOCHO;PERNOD RICARD PERU S.A.;-12.07559657;-77.04787636;TRADICIONAL;LIMA;JESUS MARIA
776626;LICORERIA SHAKER;PERNOD RICARD PERU S.A.;-11.87147131;-77.1217985;TRADICIONAL;LIMA;VENTANILLA
776627;DISTRIBUIDORA BARDALERA;PERNOD RICARD PERU S.A.;-12.0923396;-77.0707997;TRADICIONAL;LIMA;MAGDALENA DEL MAR
776628;ZOR MARKET;PERNOD RICARD PERU S.A.;-12.07579878;-77.05237926;TRADICIONAL;LIMA;JESUS MARIA
776629;LICORERIA LA TASCA;PERNOD RICARD PERU S.A.;-11.8721746;-77.1229071;TRADICIONAL;LIMA;VENTANILLA
776630;BODEGA JENY;PERNOD RICARD PERU S.A.;-12.08660736;-77.03301154;TRADICIONAL;LIMA;LINCE
776631;DISTRIBUIDORA TUSAN;PERNOD RICARD PERU S.A.;-12.11778576;-77.0240267;TRADICIONAL;LIMA;SURQUILLO
776632;TOISHAN DISTRIBVUIDORA SRL;PERNOD RICARD PERU S.A.;-12.11640985;-77.02258011;TRADICIONAL;LIMA;SURQUILLO
776633;LICORERIA TABACOS COLPERU;PERNOD RICARD PERU S.A.;-12.11463669;-77.02301234;TRADICIONAL;LIMA;SURQUILLO
776634;LICORERIA TINTOS INDELEBLES;PERNOD RICARD PERU S.A.;-12.11763558;-77.01834175;TRADICIONAL;LIMA;SURQUILLO
776635;LICORERIA TREBOL LIBERTAD;PERNOD RICARD PERU S.A.;-6.784369;-79.836594;TRADICIONAL;CHICLAYO;CHICLAYO
776636;LICORERIA CORCHO DORADO PEDRO GARZON;PERNOD RICARD PERU S.A.;-6.770187245;-79.82962378;TRADICIONAL;CHICLAYO;CHICLAYO
776637;LICORERIA RS LA ULTIMA PARADA;PERNOD RICARD PERU S.A.;-5.1852574;-80.6600098;TRADICIONAL;PIURA;PIURA
776638;LICORERIA LA RESERVA PIURA;PERNOD RICARD PERU S.A.;-5.1878618;-80.6515769;TRADICIONAL;PIURA;PIURA
776640;KORCHOS Y BARRILES SAN MARTIN;PERNOD RICARD PERU S.A.;-5.1851818;-80.6753167;TRADICIONAL;PIURA;PIURA
776641;PR - ALVINO QUINTO;PERNOD RICARD PERU S.A.;-12.1978684;-76.9959572;TRADICIONAL;LIMA;CHORRILLOS
776642;LICORERIA JACK DANIELS;PERNOD RICARD PERU S.A.;-12.19759406;-76.99595313;TRADICIONAL;LIMA;CHORRILLOS
776643;MINIMARKET FARGOS SAN ANDRES MZ P;PERNOD RICARD PERU S.A.;-8.1303202;-79.0454326;TRADICIONAL;TRUJILLO;TRUJILLO
776644;GEORGE MINIMARKET LICORERIA;PERNOD RICARD PERU S.A.;-8.095668966;-79.04824658;TRADICIONAL;LIMA;TRUJILLO
776645;TABACO Y RON FATIMA;PERNOD RICARD PERU S.A.;-8.13079194;-79.03443626;TRADICIONAL;TRUJILLO;TRUJILLO
776646;LEOS LICORES;PERNOD RICARD PERU S.A.;-8.128522176;-79.0334481;TRADICIONAL;TRUJILLO;TRUJILLO
776647;BLACK BULL MARKET;PERNOD RICARD PERU S.A.;-13.52874813;-71.9459843;TRADICIONAL;CUSCO;CUSCO
776648;SUPER AHORROS SUPERMERCADOS;PERNOD RICARD PERU S.A.;-13.53037828;-71.94531754;TRADICIONAL;CUSCO;CUSCO
779416;LICORERIA ISABEL;PERNOD RICARD PERU S.A.;-12.1348821;-76.94378016;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
779417;LICORERIA DON GATO;PERNOD RICARD PERU S.A.;-13.52729066;-71.94292213;TRADICIONAL;CUSCO;CUSCO
779419;ROJAS CALVO JAIME;PERNOD RICARD PERU S.A.;-12.00989859;-77.057445;TRADICIONAL;LIMA;SAN MARTIN DE PORRES
779420;CHRIS MARKET;PERNOD RICARD PERU S.A.;-12.17454285;-77.02194283;TRADICIONAL;LIMA;CHORRILLOS
779421;LICORERIA JUNCO;PERNOD RICARD PERU S.A.;-12.20069804;-76.9265305;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
779423;MINIMARKET JEAN PAUL;PERNOD RICARD PERU S.A.;-12.1130238;-77.0234906;TRADICIONAL;LIMA;
779424;MINIMARKET JAMA;PERNOD RICARD PERU S.A.;-12.11391285;-77.02344898;TRADICIONAL;LIMA;SURQUILLO
779425;LICORERIA CHUPERMAN;PERNOD RICARD PERU S.A.;-12.0881994;-77.0328343;TRADICIONAL;LIMA;LINCE
779426;TOISHAN DISTRIBUIDORES;PERNOD RICARD PERU S.A.;-12.11670357;-77.02270885;TRADICIONAL;LIMA;SURQUILLO
